,tractid,tract,county,state,pop,incpc,ppov,hinc,phs,mrent,mhmval,pown,pmulti,year,GEOID10,NAMELSAD10,tractid_nanda,year_nanda,open_urban_space,low_development,medium_development,high_development,unclassified,forested,cultivated
3083,34035050701.0,Census Tract 507.01, Somerset County, New Jersey,3919.0,43216.0,3.09542082374009,103354.0,29.7764960346071,1294.0,381900.0,95.1164537941397,7.53521126760563,2012.0,34035050701,Census Tract 507.01,34035050701,2012,0.3273771,0.240268,0.0226548,0.0047862,0.2188896,0.16831520000000003,0.017709
3084,34035050701.0,Census Tract 507.01, Somerset County, New Jersey,4181.0,44042.0,1.9569944431022,121424.0,27.6105536975102,1508.0,433700.0,87.3554356206631,7.24213606437454,2019.0,34035050701,Census Tract 507.01,34035050701,2019,0.3273771,0.240268,0.0226548,0.0047862,0.2188897,0.16831520000000003,0.017709
3085,34035050703.0,Census Tract 507.03,Somerset County,NJ,4192.446486,36386.001,1.5939252127785033,82486.99736,30.76017526498438,783.0000238,200899.9924,97.86974299743817,20.097782374558452,2000.0,34035050703,Census Tract 507.03,34035050703,2000,0.3032667,0.3061921,0.2044531,0.0685844,0.0221031,0.083699,0.0117016
3086,34035050703.0,Census Tract 507.03, Somerset County, New Jersey,5100.0,47340.0,3.97205588822355,114958.0,27.9488669378268,1271.0,525800.0,61.257720381808,37.7877596855699,2012.0,34035050703,Census Tract 507.03,34035050703,2012,0.2931903,0.2987161,0.2291565,0.0809361,0.0173899,0.07118469999999999,0.0094263
3087,34035050703.0,Census Tract 507.03, Somerset County, New Jersey,4846.0,55733.0,8.10026931841724,144531.0,23.0747208703121,904.0,559400.0,69.9034639409426,30.3301622831561,2019.0,34035050703,Census Tract 507.03,34035050703,2019,0.2897773,0.2993662,0.2317569,0.0810987,0.0173899,0.07118479999999999,0.0094263
3088,34035053706.0,Census Tract 537.06,Somerset County,NJ,4838.232886,33922.99983,2.4127691434056175,97649.0024,23.681651224307114,1006.000018,255200.0037,97.66917182092946,5.112782083109542,2000.0,34035053706,Census Tract 537.06,34035053706,2000,0.1260054,0.1386131,0.0423882,0.006956,0.0836896,0.30881820000000004,0.2935294
3089,34035053706.0,Census Tract 537.06, Somerset County, New Jersey,4955.0,48895.0,1.15035317860747,131601.0,17.293474766956,1066.0,456100.0,89.0385793018984,11.5270350564468,2012.0,34035053706,Census Tract 537.06,34035053706,2012,0.131947,0.140642,0.0451417,0.0076806,0.0817332,0.19886230000000002,0.3939932
3090,34035053706.0,Census Tract 537.06, Somerset County, New Jersey,5114.0,49983.0,2.07274149393821,149427.0,20.604802846131,1783.0,481100.0,85.1897946484132,5.80568720379147,2019.0,34035053706,Census Tract 537.06,34035053706,2019,0.1315847,0.1407144,0.0454315,0.0076806,0.0817332,0.1988261,0.39402940000000003
3091,34035052203.0,Census Tract 522.03,Somerset County,NJ,4613.000252,51478.99736,1.4349672150891368,116877.0046,19.872926595265085,1370.00005,464599.9851,97.94996636802371,2.501737278272448,2000.0,34035052203,Census Tract 522.03,34035052203,2000,0.3259871,0.0982121,0.0160169,0.003042,0.1015644,0.4308419,0.024335799999999998
3092,34035052203.0,Census Tract 522.03, Somerset County, New Jersey,4516.0,66876.0,1.7351598173516,127153.0,14.7253474520185,788.0,713500.0,92.2199865861838,3.99227301996136,2012.0,34035052203,Census Tract 522.03,34035052203,2012,0.3360442,0.1060963,0.0213558,0.0034765,0.1007574,0.4128383,0.019431399999999998
3093,34035052203.0,Census Tract 522.03, Somerset County, New Jersey,5307.0,94209.0,1.45677592486103,212321.0,13.5127860026918,847.0,836000.0,97.2299168975069,5.12958963282937,2019.0,34035052203,Census Tract 522.03,34035052203,2019,0.3349268,0.108145,0.0234666,0.0036628,0.1007573,0.4096721,0.0193693
3094,34035054100.0,Census Tract 541,Somerset County,NJ,7857.0,45470.17538,0.6727996704654675,102516.8557,17.170785687938032,1484.0,303256.2728,98.67383512544802,22.00716845878136,2000.0,34035054100,Census Tract 541,34035054100,2000,0.3885821,0.1618016,0.0344259,0.0036577,0.1506849,0.2206843,0.0401636
3095,34035054100.0,Census Tract 541, Somerset County, New Jersey,7512.0,58787.0,2.5381434478825,120341.0,14.9500305935142,1938.0,556300.0,93.2216014897579,19.927797833935,2012.0,34035054100,Census Tract 541,34035054100,2012,0.3881518,0.1623037,0.0360037,0.0042315,0.1507566,0.2200387,0.038514
3096,34035054100.0,Census Tract 541, Somerset County, New Jersey,8242.0,58460.0,4.16774527569247,143958.0,16.8564083731179,2044.0,574500.0,83.7142857142857,21.5865215865216,2019.0,34035054100,Census Tract 541,34035054100,2019,0.3865022,0.1625188,0.0374381,0.004375,0.1506849,0.2215449,0.0369361
3097,34035052903.0,Census Tract 529.03,Somerset County,NJ,5956.470003,53548.99809,3.0639323887793646,71549.99941,17.455440473117548,1298.999963,197899.9979,94.80636189307847,35.43765331273404,2000.0,34035052903,Census Tract 529.03,34035052903,2000,0.1702179,0.3280872,0.1917676,0.0154964,0.0058112,0.2874093,0.0012107
3098,34035052903.0,Census Tract 529.03, Somerset County, New Jersey,5964.0,65584.0,2.68321314774442,90469.0,18.0646524403127,1439.0,347500.0,81.8670886075949,41.6317991631799,2012.0,34035052903,Census Tract 529.03,34035052903,2012,0.166586,0.3280872,0.1951574,0.0157385,0.0058111,0.2874093,0.0012107
3099,34035052903.0,Census Tract 529.03, Somerset County, New Jersey,5962.0,75008.0,6.09060402684564,110799.0,12.7032520325203,1847.0,352300.0,75.0553972776195,43.0955993930197,2019.0,34035052903,Census Tract 529.03,34035052903,2019,0.1658596,0.3283293,0.1956417,0.0157385,0.0058111,0.2874092,0.0012107
3100,34037374300.0,Census Tract 3743,Sussex County,NJ,3685.0,30634.0,1.6348773841961852,80000.0,33.915211970074814,886.0,174600.0,96.82170542635659,3.255813953488372,2000.0,34037374300,Census Tract 3743,34037374300,2000,0.1300506,0.0191692,0.007802,0.0038752,0.1714891,0.6558335,0.011780500000000001
3101,34037374300.0,Census Tract 3743, Sussex County, New Jersey,3520.0,37931.0,3.94886363636364,96214.0,27.6910435497124,1885.0,290500.0,92.7330173775671,1.34831460674157,2012.0,34037374300,Census Tract 3743,34037374300,2012,0.1352692,0.0206676,0.0095071,0.0042885,0.1721607,0.6506666000000001,0.0074404
3102,34037374300.0,Census Tract 3743, Sussex County, New Jersey,3436.0,44689.0,5.70430733410943,105182.0,22.9757501027538,1320.0,281400.0,96.3404932378679,1.06382978723404,2019.0,34037374300,Census Tract 3743,34037374300,2019,0.1349592,0.0207192,0.0097654,0.0042885,0.1700425,0.6528366,0.0073887
3103,34035051200.0,Census Tract 512,Somerset County,NJ,4549.0,17829.0,15.767452103061,40933.0,65.06781343036718,749.0,145000.0,95.8819913952059,49.600491702519975,2000.0,34035051200,Census Tract 512,34035051200,2000,0.1153255,0.2880574,0.2952332,0.0978985,0.1916966,0.0117889,0.0
3104,34035051200.0,Census Tract 512, Somerset County, New Jersey,4310.0,23490.0,14.3155452436195,51291.0,68.1911262798635,1068.0,256400.0,52.1770164168451,49.592549476135,2012.0,34035051200,Census Tract 512,34035051200,2012,0.1291645,0.3049718,0.3100974,0.1009739,0.1440287,0.0107638,0.0
3105,34035051200.0,Census Tract 512, Somerset County, New Jersey,5156.0,28667.0,5.10085337470908,71667.0,60.7949412827462,1240.0,248600.0,49.4375,52.6684636118598,2019.0,34035051200,Census Tract 512,34035051200,2019,0.128652,0.3049718,0.3106099,0.1009739,0.1440287,0.0107638,0.0
3106,34035051300.0,Census Tract 513,Somerset County,NJ,2199.0,34429.0,5.95725329695316,74866.0,32.85629099582588,748.0,187900.0,98.75283446712018,21.428571428571427,2000.0,34035051300,Census Tract 513,34035051300,2000,0.3448276,0.3442888,0.0738147,0.0091595,0.1131466,0.1142242,0.0005388
3107,34035051300.0,Census Tract 513, Somerset County, New Jersey,2239.0,41209.0,2.90567724631203,97985.0,33.9481268011527,1055.0,333600.0,79.5698924731183,18.9595375722543,2012.0,34035051300,Census Tract 513,34035051300,2012,0.3448276,0.3442888,0.0738147,0.0091595,0.1131466,0.1142242,0.0005388
3108,34035051300.0,Census Tract 513, Somerset County, New Jersey,1939.0,46330.0,3.25077399380805,93026.0,36.2068965517241,1442.0,324600.0,83.3333333333333,13.953488372093,2019.0,34035051300,Census Tract 513,34035051300,2019,0.3432112,0.3459052,0.0738147,0.0091595,0.1131466,0.1142242,0.0005388
3109,34035053602.0,Census Tract 536.02,Somerset County,NJ,6118.0,42256.0,2.615233736515201,103402.0,25.12291052114061,941.0,308100.0,97.4548819990745,15.779731605738084,2000.0,34035053602,Census Tract 536.02,34035053602,2000,0.231839,0.0885144,0.0125654,0.0014725,0.0478731,0.2009162,0.4168194
3110,34035053602.0,Census Tract 536.02, Somerset County, New Jersey,6291.0,48062.0,1.31934509616913,125050.0,21.4598540145985,1142.0,532700.0,84.9148418491484,12.9832935560859,2012.0,34035053602,Census Tract 536.02,34035053602,2012,0.2749346,0.0951571,0.0228403,0.0037631,0.0418684,0.1757689,0.3856676
3111,34035053602.0,Census Tract 536.02, Somerset County, New Jersey,6091.0,67095.0,2.46264981119685,166528.0,18.0419921875,1226.0,553000.0,91.8357933579336,6.58492279745686,2019.0,34035053602,Census Tract 536.02,34035053602,2019,0.2746401,0.0984293,0.0251309,0.0048429,0.0416884,0.1735275,0.3817409
3112,34035050801.0,Census Tract 508.01,Somerset County,NJ,3798.0,35705.0,1.2782159369050856,99005.0,26.26641651031895,1458.0,296900.0,99.34959349593497,0.40650406504065045,2000.0,34035050801,Census Tract 508.01,34035050801,2000,0.4130705,0.2235477,0.0352697,0.0102697,0.046473,0.2418049,0.0295643
3113,34035050801.0,Census Tract 508.01, Somerset County, New Jersey,3678.0,51102.0,0.873731679819617,139318.0,16.0126833135157,2001.0,523700.0,98.566610455312,0.0,2012.0,34035050801,Census Tract 508.01,34035050801,2012,0.4174274,0.2273859,0.0384855,0.0110996,0.046473099999999996,0.2293568,0.029771699999999998
3114,34035050801.0,Census Tract 508.01, Somerset County, New Jersey,3841.0,58917.0,1.13207547169811,163281.0,21.9401288366806,1203.0,561900.0,97.1026490066225,1.57284768211921,2019.0,34035050801,Census Tract 508.01,34035050801,2019,0.4169087,0.2275934,0.0387967,0.0110996,0.046473,0.2293568,0.029771699999999998
3115,34035050802.0,Census Tract 508.02,Somerset County,NJ,4025.0,39111.0,2.1614906832298137,91151.0,26.23587570621469,1438.0,247400.0,98.48883048620236,4.336399474375821,2000.0,34035050802,Census Tract 508.02,34035050802,2000,0.4118237,0.2144936,0.107297,0.0123457,0.0673492,0.1862893,0.0004015
3116,34035050802.0,Census Tract 508.02, Somerset County, New Jersey,4450.0,47568.0,0.884337910169886,116974.0,26.4427779589175,2001.0,439500.0,88.3544303797468,14.6417445482866,2012.0,34035050802,Census Tract 508.02,34035050802,2012,0.4096156,0.2167018,0.1125163,0.0162602,0.06443839999999999,0.18006629999999998,0.0004015
3117,34035050802.0,Census Tract 508.02, Somerset County, New Jersey,4387.0,58861.0,1.97600564573042,139327.0,25.9306395163856,2175.0,483600.0,85.9819121447028,8.68470736312146,2019.0,34035050802,Census Tract 508.02,34035050802,2019,0.4094148,0.2186089,0.1146241,0.0164609,0.0629329,0.1777578,0.0002008
3118,34035050901.0,Census Tract 509.01,Somerset County,NJ,4772.08007,44719.99992,2.2337886915432392,107200.9993,19.661920803515287,1771.000047,311399.9981,99.01050890468265,0.3710574958648869,2000.0,34035050901,Census Tract 509.01,34035050901,2000,0.3015656,0.1062261,0.0102858,0.000182,0.0344984,0.5442381000000001,0.0030038
3119,34035050901.0,Census Tract 509.01, Somerset County, New Jersey,4612.0,56691.0,1.97354153112123,135958.0,19.9876619370759,2001.0,503100.0,93.9209726443769,6.01987142022209,2012.0,34035050901,Census Tract 509.01,34035050901,2012,0.3035682,0.1087748,0.0120153,0.0004551,0.0344073,0.5376842000000001,0.0030948
3120,34035050901.0,Census Tract 509.01, Somerset County, New Jersey,4632.0,59646.0,2.5259067357513,136515.0,13.4371029224905,2140.0,523400.0,96.4068209500609,9.61313012895662,2019.0,34035050901,Census Tract 509.01,34035050901,2019,0.3042964,0.1089569,0.0122884,0.0004551,0.0344073,0.5365011000000001,0.0030948
3121,34035050902.0,Census Tract 509.02,Somerset County,NJ,3658.0,46611.0,1.0893854748603353,104053.0,26.95481335952849,1125.0,313900.0,97.96875,0.390625,2000.0,34035050902,Census Tract 509.02,34035050902,2000,0.2189122,0.1012237,0.0407457,0.0108912,0.16625020000000001,0.4576847,0.0042924
3122,34035050902.0,Census Tract 509.02, Somerset County, New Jersey,3524.0,59155.0,1.3478634929739,135583.0,20.2497073741709,2001.0,524900.0,95.8301158301158,0.994644223412395,2012.0,34035050902,Census Tract 509.02,34035050902,2012,0.2208341,0.1019924,0.0434365,0.0123006,0.16544950000000003,0.4525273,0.0034596
3123,34035050902.0,Census Tract 509.02, Somerset County, New Jersey,3701.0,58791.0,1.6097696364141,148302.0,20.587084148728,1150.0,539800.0,94.9832775919732,2.57441673370877,2019.0,34035050902,Census Tract 509.02,34035050902,2019,0.2185278,0.1042347,0.0472804,0.0173618,0.1654174,0.44371830000000007,0.0034596
3124,34035050903.0,Census Tract 509.03,Somerset County,NJ,5209.896836,54091.99858,2.826923212532532,127433.0023,18.80813904584105,1472.99998,396999.9875,98.01474965472937,2.382302871357095,2000.0,34035050903,Census Tract 509.03,34035050903,2000,0.2734598,0.084542,0.0094831,0.0004958,0.1508616,0.4451469,0.0360109
3125,34035050903.0,Census Tract 509.03, Somerset County, New Jersey,5359.0,65060.0,2.81109445277361,166389.0,18.4095860566449,1827.0,652400.0,99.0481522956327,2.07650273224044,2012.0,34035050903,Census Tract 509.03,34035050903,2012,0.2761869,0.0858436,0.0104748,0.0004958,0.15048969999999998,0.4424816,0.0340275
3126,34035050903.0,Census Tract 509.03, Somerset County, New Jersey,5146.0,87897.0,2.33190827827439,196146.0,11.3610478359909,1288.0,668100.0,93.6811594202898,2.89532293986637,2019.0,34035050903,Census Tract 509.03,34035050903,2019,0.2764349,0.0862154,0.0105987,0.0005578,0.1504897,0.44204789999999994,0.0336556
3127,34035051000.0,Census Tract 510,Somerset County,NJ,6661.0,30084.0,3.5405071119356832,61250.0,42.8294155704119,945.0,168100.0,96.25550660792952,50.0,2000.0,34035051000,Census Tract 510,34035051000,2000,0.1846881,0.2441512,0.194736,0.1194511,0.15274449999999998,0.0493402,0.05488899999999999
3128,34035051000.0,Census Tract 510, Somerset County, New Jersey,6937.0,35790.0,9.25162050677666,86134.0,40.007938082953,1324.0,320300.0,62.5860749808722,49.7802197802198,2012.0,34035051000,Census Tract 510,34035051000,2012,0.1806389,0.2440762,0.2052339,0.1277744,0.1503824,0.042329000000000006,0.0495651
3129,34035051000.0,Census Tract 510, Somerset County, New Jersey,6962.0,39673.0,3.95967270601987,83558.0,35.0298784257161,1481.0,312000.0,57.6012835940634,46.656649135988,2019.0,34035051000,Census Tract 510,34035051000,2019,0.1774895,0.2446011,0.2076335,0.1281494,0.1504199,0.0421416,0.0495651
3130,34035052901.0,Census Tract 529.01,Somerset County,NJ,867.933597,81374.94611,2.463028840073981,112715.0437,22.711283288045603,1137.709205,439246.5126,95.33239435255784,18.173682657569337,2000.0,34035052901,Census Tract 529.01,34035052901,2000,0.0786188,0.0299636,0.011272,0.0007134,0.0644217,0.5786545000000001,0.2363558
3131,34035052901.0,Census Tract 529.01, Somerset County, New Jersey,1014.0,88248.0,3.15581854043393,102143.0,24.1935483870968,1115.0,746200.0,81.3186813186813,16.1803713527851,2012.0,34035052901,Census Tract 529.01,34035052901,2012,0.079689,0.030677,0.0120568,0.0007134,0.0635658,0.5792254,0.2340729
3132,34035052901.0,Census Tract 529.01, Somerset County, New Jersey,860.0,88991.0,4.78413068844807,127639.0,17.0771756978654,2000.0,789100.0,74.7692307692308,12.8133704735376,2019.0,34035052901,Census Tract 529.01,34035052901,2019,0.0796176,0.0307484,0.0120568,0.0007134,0.0635657,0.5802953,0.23300279999999998
3133,34035053105.0,Census Tract 531.05,Somerset County,NJ,6778.0,38922.0,2.2456461961503207,80317.0,21.886051080550097,995.0,149200.0,98.85694492552824,15.483200554208521,2000.0,34035053105,Census Tract 531.05,34035053105,2000,0.3337733,0.323544,0.0945389,0.0067646,0.1201122,0.1192872,0.0019799
3134,34035053105.0,Census Tract 531.05, Somerset County, New Jersey,6848.0,42154.0,5.62803398058252,93750.0,22.8582479210984,1250.0,297600.0,81.3308687615527,15.8724832214765,2012.0,34035053105,Census Tract 531.05,34035053105,2012,0.3489523,0.339218,0.107078,0.0079195,0.1097179,0.08529939999999998,0.0018149
3135,34035053105.0,Census Tract 531.05, Somerset County, New Jersey,7362.0,48833.0,4.90945104697227,104444.0,20.9231933409005,1872.0,296600.0,74.9348109517601,22.1685291452733,2019.0,34035053105,Census Tract 531.05,34035053105,2019,0.3479624,0.3393829,0.108068,0.0079195,0.1097179,0.08529939999999998,0.0016499
3136,34037373500.0,Census Tract 3735,Sussex County,NJ,3976.895476,28720.97995,3.0428571467095646,74741.92932,52.146638103537725,674.134372,167432.4826,95.16274135251018,9.715480443116968,2000.0,34037373500,Census Tract 3735,34037373500,2000,0.1253843,0.0221136,0.0071119,0.0013705,0.1602771,0.624625,0.059117699999999995
3137,34037373500.0,Census Tract 3735, Sussex County, New Jersey,4338.0,35491.0,2.54306808859721,99549.0,47.329650092081,1250.0,320900.0,86.5049279757392,9.7887323943662,2012.0,34037373500,Census Tract 3735,34037373500,2012,0.1267919,0.0226692,0.0077786,0.0014816,0.15929549999999998,0.6258657999999999,0.0561174
3138,34037373500.0,Census Tract 3735, Sussex County, New Jersey,3601.0,40040.0,7.56222080408424,96875.0,42.601683029453,963.0,273300.0,87.8895814781834,7.109375,2019.0,34037373500,Census Tract 3735,34037373500,2019,0.1260881,0.0230026,0.0082231,0.0014816,0.1584991,0.6264400999999999,0.0562655
3139,34037373400.0,Census Tract 3734,Sussex County,NJ,6805.692519,35181.01367,1.618593857898622,77264.03522,25.3218061835625,394.0004846,202300.0497,93.41405895436426,8.712341211635483,2000.0,34037373400,Census Tract 3734,34037373400,2000,0.3556351,0.0828265,0.0193202,0.0048301,0.3016994,0.2320214,0.0036673
3140,34037373400.0,Census Tract 3734, Sussex County, New Jersey,6702.0,53646.0,7.11290805630428,106280.0,21.2492218302552,724.0,364900.0,87.7121771217712,10.9306260575296,2012.0,34037373400,Census Tract 3734,34037373400,2012,0.3545617,0.0832737,0.0218247,0.0053667,0.3016547,0.23144009999999998,0.0018784
3141,34037373400.0,Census Tract 3734, Sussex County, New Jersey,6036.0,73080.0,1.38034259105272,128879.0,17.8213507625272,1475.0,345500.0,84.4854070660522,5.24523160762943,2019.0,34037373400,Census Tract 3734,34037373400,2019,0.3499106,0.0854204,0.0256708,0.0055456,0.3012523,0.2303219,0.0018784
3142,34037373100.0,Census Tract 3731,Sussex County,NJ,4948.82199,35673.21088,1.8207457600039865,93809.23721,21.317251377613943,585.5779379,269600.4521,94.01199545576836,4.624539675618868,2000.0,34037373100,Census Tract 3731,34037373100,2000,0.1282889,0.0272198,0.0096855,0.0037891,0.1936127,0.4695034,0.1679007
3143,34037373100.0,Census Tract 3731, Sussex County, New Jersey,6146.0,47869.0,2.52689925008151,138929.0,18.3898973954223,844.0,483700.0,95.0155763239875,3.66568914956012,2012.0,34037373100,Census Tract 3731,34037373100,2012,0.138999,0.0358807,0.0162584,0.0047751,0.191776,0.4677732,0.14453760000000002
3144,34037373100.0,Census Tract 3731, Sussex County, New Jersey,6007.0,58545.0,2.46913580246914,159286.0,22.4689399947132,1189.0,436400.0,92.303664921466,5.53379040156709,2019.0,34037373100,Census Tract 3731,34037373100,2019,0.1368918,0.0378526,0.0182303,0.0055677,0.1915247,0.4680921,0.14184080000000002
3145,34037373600.0,Census Tract 3736,Sussex County,NJ,2682.0,29109.0,3.859123267141251,74276.0,40.42434394193188,944.0,147500.0,96.93564862104188,15.117466802860061,2000.0,34037373600,Census Tract 3736,34037373600,2000,0.112323,0.0236855,0.006213,0.0010039,0.21387489999999998,0.4542298000000001,0.18867
3146,34037373600.0,Census Tract 3736, Sussex County, New Jersey,2803.0,40779.0,2.04230488694384,94468.0,23.7487231869254,1309.0,361400.0,91.0679611650485,12.3348017621145,2012.0,34037373600,Census Tract 3736,34037373600,2012,0.1138152,0.025232,0.0072169,0.0010581,0.2122741,0.4546232,0.1857806
3147,34037373600.0,Census Tract 3736, Sussex County, New Jersey,2937.0,53501.0,4.59770114942529,85926.0,28.9855072463768,1116.0,276800.0,82.4607329842932,24.5155855096883,2019.0,34037373600,Census Tract 3736,34037373600,2019,0.1130826,0.025449,0.0077324,0.0010581,0.2113246,0.45642730000000004,0.184926
3148,34037373200.0,Census Tract 3732,Sussex County,NJ,3556.53012,37413.00095,1.6517357690759553,101015.9973,21.282527650984694,710.9999907,246300.0006,94.82001506085436,2.6338893256654003,2000.0,34037373200,Census Tract 3732,34037373200,2000,0.0971107,0.0104307,0.0006738,2.7e-05,0.14487090000000002,0.7401757000000001,0.0067113
3149,34037373200.0,Census Tract 3732, Sussex County, New Jersey,4020.0,44222.0,1.34328358208955,115417.0,21.1908931698774,1776.0,429400.0,87.4367622259696,0.559105431309904,2012.0,34037373200,Census Tract 3732,34037373200,2012,0.0987817,0.0104577,0.0009973,5.39e-05,0.142836,0.7415501999999999,0.0053232
3150,34037373200.0,Census Tract 3732, Sussex County, New Jersey,3522.0,52310.0,2.72572402044293,146615.0,19.907601847963,847.0,394200.0,97.9223125564589,0.467289719626168,2019.0,34037373200,Census Tract 3732,34037373200,2019,0.0990243,0.0109428,0.0013207,5.39e-05,0.1422296,0.741173,0.0052558
3151,34037371600.0,Census Tract 3716,Sussex County,NJ,3336.973785,26781.00087,5.977770880343666,52667.00054,42.12161833136398,794.9999858,117200.0026,69.5308869688293,68.60194849419277,2000.0,34037371600,Census Tract 3716,34037371600,2000,0.081057,0.0272443,0.012484,0.0024541,0.11018639999999999,0.7209062,0.045668
3152,34037371600.0,Census Tract 3716, Sussex County, New Jersey,3428.0,34504.0,10.7647058823529,69712.0,37.9421221864952,1000.0,207200.0,49.6330887258172,75.2891692954784,2012.0,34037371600,Census Tract 3716,34037371600,2012,0.0903045,0.0319035,0.017819,0.0035567,0.1084435,0.7192701,0.0287025
3153,34037371600.0,Census Tract 3716, Sussex County, New Jersey,2723.0,43513.0,5.55147058823529,67120.0,39.9612027158099,1243.0,150900.0,57.0402298850575,66.098294884654,2019.0,34037371600,Census Tract 3716,34037371600,2019,0.0893797,0.032935,0.0195618,0.0038768,0.10634510000000001,0.7195902,0.028311299999999998
3154,34037374800.0,Census Tract 3748,Sussex County,NJ,4742.0,26572.0,3.146114864864865,74805.0,49.712276214833764,725.0,148400.0,95.99507085643869,3.3887861983980283,2000.0,34037374800,Census Tract 3748,34037374800,2000,0.2946375,0.101408,0.0163271,0.0041941,0.1373576,0.4194129,0.0266627
3155,34037374800.0,Census Tract 3748, Sussex County, New Jersey,4550.0,32326.0,6.2666076173605,77101.0,44.7112264763141,1167.0,277300.0,89.3157262905162,4.91345616973758,2012.0,34037374800,Census Tract 3748,34037374800,2012,0.3036249,0.110695,0.0206711,0.0044937,0.137133,0.4066057,0.0167765
3156,34037374800.0,Census Tract 3748, Sussex County, New Jersey,4030.0,46614.0,2.4906600249066,95817.0,43.2018258884904,1528.0,249100.0,84.3113032736257,6.32279534109817,2019.0,34037374800,Census Tract 3748,34037374800,2019,0.3013781,0.1109946,0.0223188,0.0047933,0.1372079,0.40653090000000003,0.0167765
3157,34037371000.0,Census Tract 3710,Sussex County,NJ,3412.0,20676.0,11.951722107742127,45368.0,53.58090185676393,667.0,128000.0,80.9823677581864,31.171284634760703,2000.0,34037371000,Census Tract 3710,34037371000,2000,0.0490991,0.0052836,0.0009572,0.0004594,0.14343039999999999,0.7348174000000001,0.065953
3158,34037371000.0,Census Tract 3710, Sussex County, New Jersey,3839.0,28182.0,13.0205587770163,63750.0,47.2839956252279,945.0,252400.0,67.808661926309,33.3509513742072,2012.0,34037371000,Census Tract 3710,34037371000,2012,0.0500486,0.005498,0.0011563,0.0004824,0.14247700000000002,0.7365210999999999,0.0638165
3159,34037371000.0,Census Tract 3710, Sussex County, New Jersey,3681.0,36236.0,5.42234332425068,76172.0,47.0793036750484,911.0,210800.0,80.9836065573771,19.8457583547558,2019.0,34037371000,Census Tract 3710,34037371000,2019,0.0500027,0.0055439,0.0012328,0.0004824,0.142588,0.7365019,0.0636482
3160,34035053705.0,Census Tract 537.05,Somerset County,NJ,6702.0,30195.0,6.219091862730406,65203.0,28.294243070362473,840.0,132300.0,98.52487135506004,44.73413379073756,2000.0,34035053705,Census Tract 537.05,34035053705,2000,0.2987049,0.3127583,0.1931662,0.0253513,0.057316099999999995,0.0884541,0.0242491
3161,34035053705.0,Census Tract 537.05, Somerset County, New Jersey,6751.0,38514.0,3.5804486703313,80170.0,30.6492411467116,1243.0,259300.0,68.5421994884911,35.8706635230717,2012.0,34035053705,Census Tract 537.05,34035053705,2012,0.287407,0.3102783,0.204464,0.0278314,0.057316099999999995,0.0884541,0.0242491
3162,34035053705.0,Census Tract 537.05, Somerset County, New Jersey,6050.0,57451.0,2.16528925619835,98657.0,19.7544642857143,1590.0,250600.0,73.8420652999241,30.040733197556,2019.0,34035053705,Census Tract 537.05,34035053705,2019,0.2865803,0.3102783,0.2052907,0.0278314,0.057316099999999995,0.0884541,0.0242491
3163,34035053402.0,Census Tract 534.02,Somerset County,NJ,4507.0,39162.0,1.6559337626494939,80795.0,28.3001808318264,985.0,204100.0,97.53810082063306,10.726846424384526,2000.0,34035053402,Census Tract 534.02,34035053402,2000,0.1217543,0.051527,0.0135073,0.0034979,0.20312110000000003,0.4593569,0.1472353
3164,34035053402.0,Census Tract 534.02, Somerset County, New Jersey,6695.0,50010.0,1.59283980582524,118709.0,20.3273932863655,1650.0,454200.0,78.2261286456253,22.2911346224006,2012.0,34035053402,Census Tract 534.02,34035053402,2012,0.1303108,0.0608099,0.0204763,0.0043051,0.202906,0.4327189,0.1484731
3165,34035053402.0,Census Tract 534.02, Somerset County, New Jersey,6614.0,59124.0,0.599354541263255,135557.0,16.8222360506119,1912.0,404000.0,77.6625448743518,19.9624765478424,2019.0,34035053402,Census Tract 534.02,34035053402,2019,0.1303377,0.0609444,0.0206646,0.0043051,0.20301360000000002,0.43296110000000004,0.1477734
3166,34035053501.0,Census Tract 535.01,Somerset County,NJ,1756.835022,27701.44671,3.94909280730402,68911.00076,45.06609930291495,655.3201053,167479.4727,99.84109795848775,4.558812392301471,2000.0,34035053501,Census Tract 535.01,34035053501,2000,0.1416229,0.1339588,0.0908542,0.0396674,0.20391099999999998,0.1546286,0.235357
3167,34035053501.0,Census Tract 535.01, Somerset County, New Jersey,3026.0,48718.0,3.25797872340426,88155.0,31.7716535433071,1983.0,375000.0,82.0165537998495,28.052598622417,2012.0,34035053501,Census Tract 535.01,34035053501,2012,0.1827303,0.1677272,0.1293604,0.0517906,0.18226569999999997,0.11305679999999999,0.1730689
3168,34035053501.0,Census Tract 535.01, Somerset County, New Jersey,4671.0,52659.0,6.31578947368421,89353.0,25.4645380790369,2158.0,419900.0,79.6618597712581,22.9591836734694,2019.0,34035053501,Census Tract 535.01,34035053501,2019,0.1858888,0.1770635,0.142041,0.0561568,0.17989670000000002,0.1093409,0.1496121
3169,34035053102.0,Census Tract 531.02,Somerset County,NJ,3474.0,31979.0,2.964881980426022,65956.0,21.289295662554718,848.0,173400.0,96.9059405940594,58.91089108910891,2000.0,34035053102,Census Tract 531.02,34035053102,2000,0.1722391,0.4128673,0.1762918,0.0435664,0.1342452,0.0602837,0.0005066
